,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
766,459.9829530239105,20.312737356639765,1.2159693241119385,0.773448253637801,True,entropy,15,sqrt,2,2,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.7860714285714285,0.7914285714285715,0.7678571428571429,0.7771428571428571,0.7814285714285715,0.7807857142857143,0.008025469660107504,327
767,726.5975967884063,66.21980867770313,1.0632725715637208,0.8318804726899937,True,entropy,15,sqrt,2,2,300,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.7910714285714285,0.7928571428571428,0.7710714285714285,0.775,0.7821428571428571,0.7824285714285714,0.008575594225855751,252
768,243.6985867023468,42.527251467515725,0.6154146671295166,0.4379918236178901,True,entropy,15,sqrt,2,5,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.7857142857142857,0.7975,0.7692857142857142,0.7639285714285714,0.7785714285714286,0.779,0.011908237587862438,411
769,449.1239052772522,21.231282570443312,0.9613350391387939,0.6064207515607657,True,entropy,15,sqrt,2,5,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.7810714285714285,0.7889285714285714,0.7707142857142857,0.7696428571428572,0.7792857142857142,0.7779285714285714,0.0071192466925502455,466
770,695.9816583633423,66.2774284681577,1.5027907371520997,1.3093156011189477,True,entropy,15,sqrt,2,5,300,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.7835714285714286,0.79,0.7728571428571429,0.7710714285714285,0.7832142857142858,0.7801428571428571,0.00712354532232258,348
771,248.71094875335694,22.00806250097402,0.7095276355743408,0.33006553811949696,True,entropy,15,sqrt,2,10,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.7857142857142857,0.7835714285714286,0.7692857142857142,0.7725,0.7803571428571429,0.7782857142857142,0.006354333247509797,443
772,472.88194637298585,49.081849738840496,0.47210092544555665,0.36174403713904946,True,entropy,15,sqrt,2,10,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.7839285714285714,0.7942857142857143,0.77,0.7692857142857142,0.7807142857142857,0.7796428571428571,0.009318623004171675,367
773,700.2966377735138,47.18603578702812,0.9374037265777588,0.5408555209612902,True,entropy,15,sqrt,2,10,300,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",0.7817857142857143,0.7867857142857143,0.7685714285714286,0.7742857142857142,0.7789285714285714,0.7780714285714285,0.006245814925342635,459
774,249.75941786766052,45.94501790930278,0.5964845180511474,0.1399107552114947,True,entropy,15,sqrt,3,2,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 100}",0.7825,0.7914285714285715,0.7696428571428572,0.7642857142857142,0.7775,0.7770714285714286,0.00953350696764004,485
775,483.3409053325653,35.95437168240751,1.214224100112915,0.7140127893399006,True,entropy,15,sqrt,3,2,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 200}",0.7817857142857143,0.7967857142857143,0.7757142857142857,0.775,0.7771428571428571,0.7812857142857144,0.00810202796482815,307
776,668.0626970291138,73.63711067330104,1.690548038482666,0.8095262334068379,True,entropy,15,sqrt,3,2,300,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 300}",0.7860714285714285,0.7942857142857143,0.7703571428571429,0.7732142857142857,0.7828571428571428,0.7813571428571429,0.008705499083091903,303
777,278.32455773353576,19.34164120601173,0.5837966442108155,0.38674552895787984,True,entropy,15,sqrt,3,5,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 100}",0.7864285714285715,0.7839285714285714,0.7667857142857143,0.7710714285714285,0.7764285714285715,0.7769285714285715,0.007438866492542919,494
778,467.14468212127684,40.32593107088935,0.9503026962280273,0.5649971924038235,True,entropy,15,sqrt,3,5,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 200}",0.7825,0.7917857142857143,0.7735714285714286,0.7707142857142857,0.7785714285714286,0.7794285714285714,0.007390700168427348,381
779,708.5192774772644,56.39474922721952,1.7550341129302978,1.0778392881716243,True,entropy,15,sqrt,3,5,300,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 300}",0.7867857142857143,0.7914285714285715,0.7714285714285715,0.7739285714285714,0.7803571428571429,0.7807857142857143,0.007536983643937394,327
780,213.97299900054932,15.325050841417681,0.5859061717987061,0.4002955142961238,True,entropy,15,sqrt,3,10,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 100}",0.7882142857142858,0.7885714285714286,0.7685714285714286,0.765,0.77,0.7760714285714286,0.010192033703849706,522
781,475.64120173454285,47.496431623386165,0.7435765743255616,0.4238160337954389,True,entropy,15,sqrt,3,10,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 200}",0.7825,0.7917857142857143,0.7721428571428571,0.7653571428571428,0.7771428571428571,0.7777857142857143,0.008999433088721063,467
782,717.3987483501435,101.37309792158139,2.4198459148406983,0.796830320963794,True,entropy,15,sqrt,3,10,300,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 300}",0.7825,0.7935714285714286,0.7757142857142857,0.7732142857142857,0.7742857142857142,0.7798571428571428,0.0075815296501916315,360
783,71.24186735153198,24.251809313636617,0.7461623191833496,0.3199389881841476,True,entropy,15,log2,1,2,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.7778571428571428,0.7825,0.7635714285714286,0.7689285714285714,0.7678571428571429,0.7721428571428571,0.006958330787404297,611
784,145.74606590270997,21.218806089776212,0.9303720474243165,0.5584429719859029,True,entropy,15,log2,1,2,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.7810714285714285,0.7842857142857143,0.7671428571428571,0.7707142857142857,0.7725,0.7751428571428571,0.006470498198653286,545
785,237.33654661178588,28.491942311364248,2.0348791599273683,1.0838466877599209,True,entropy,15,log2,1,2,300,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.7789285714285714,0.7857142857142857,0.7660714285714286,0.7675,0.7746428571428572,0.7745714285714287,0.007285714285714275,563
786,80.33155431747437,12.392251838737652,0.6956253528594971,0.41455959250792973,True,entropy,15,log2,1,5,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.7764285714285715,0.7878571428571428,0.7739285714285714,0.7660714285714286,0.7707142857142857,0.775,0.007301802964378859,549
787,157.15348072052,9.839989532394629,1.3852587699890138,0.8654958856593258,True,entropy,15,log2,1,5,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.7789285714285714,0.7878571428571428,0.7660714285714286,0.7657142857142857,0.7714285714285715,0.7739999999999999,0.008419486629364075,576
788,237.1942608833313,9.15570375164273,2.2281201839447022,0.9359244978331823,True,entropy,15,log2,1,5,300,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.7792857142857142,0.7875,0.7653571428571428,0.765,0.7692857142857142,0.7732857142857144,0.008781357804915993,585
789,69.01783475875854,25.986659128130682,0.6343711376190185,0.3847096909189573,True,entropy,15,log2,1,10,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.7778571428571428,0.7814285714285715,0.7589285714285714,0.7646428571428572,0.7721428571428571,0.771,0.008285098499285161,654
790,144.95003237724305,21.247261575502595,0.9485471725463868,0.7304043252311995,True,entropy,15,log2,1,10,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.78,0.785,0.7646428571428572,0.7632142857142857,0.7667857142857143,0.7719285714285713,0.008848498085401103,625
791,194.78019948005675,42.721244020359386,2.1964694976806642,0.677469663178565,True,entropy,15,log2,1,10,300,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",0.7796428571428572,0.7857142857142857,0.7632142857142857,0.7642857142857142,0.7703571428571429,0.7726428571428572,0.008761581256967781,599
792,59.10667061805725,18.45304879209766,0.47846083641052245,0.25334058875377563,True,entropy,15,log2,2,2,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.7717857142857143,0.7814285714285715,0.7664285714285715,0.7610714285714286,0.7728571428571429,0.7707142857142857,0.006810106535173158,663
793,137.46983952522277,32.12961046113194,0.9097830295562744,0.6993465681371862,True,entropy,15,log2,2,2,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.7742857142857142,0.7878571428571428,0.7689285714285714,0.77,0.7710714285714285,0.7744285714285715,0.006949526485117297,566
794,223.7894266605377,35.94758771314967,1.5145696163177491,1.193849920009404,True,entropy,15,log2,2,2,300,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.7753571428571429,0.7842857142857143,0.7632142857142857,0.7664285714285715,0.7710714285714285,0.7720714285714286,0.0073658062722838456,615
795,74.93939790725707,15.419347004681425,0.6629520416259765,0.2474259478836613,True,entropy,15,log2,2,5,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.7778571428571428,0.7821428571428571,0.7585714285714286,0.7582142857142857,0.7692857142857142,0.7692142857142856,0.009758303633107453,724
